quiz_id,item_key,label,answer,category,accept,extra_json
nihon-chiri,todofuken-20,ここは内陸に位置し、海に面していない数少ない県の一つである。隣接する都道府県の数は全国で最も多い。中央部から南部にかけて日本アルプスと呼ばれる山脈が連なり、りんごやそばの産地としても知られる。これはどこの都道府県か。,長野県,todofuken,,"{""region"":""chubu""}"
nihon-chiri,todofuken-21,ここは内陸県で、北部の飛騨地方と南部の美濃地方に分かれる。世界遺産・白川郷の合掌造り集落があり、長良川の鵜飼でも知られる。これはどこの都道府県か。,岐阜県,todofuken,,"{""region"":""chubu""}"
nihon-chiri,todofuken-22,ここは太平洋に面し、富士山の南側に広がる。茶の生産量が全国有数で、うなぎの養殖地としても知られる。これはどこの都道府県か。,静岡県,todofuken,,"{""region"":""chubu""}"
nihon-chiri,todofuken-23,ここは濃尾平野の東部に位置し、太平洋に面する。自動車産業を中心とする日本最大級の工業地帯があり、製造品出荷額は全国トップクラスである。これはどこの都道府県か。,愛知県,todofuken,,"{""region"":""chubu""}"
nihon-chiri,todofuken-24,ここは近畿地方に位置し、紀伊半島の東側を占める。伊勢神宮があり、英虞湾では真珠の養殖が盛んである。これはどこの都道府県か。,三重県,todofuken,,"{""region"":""kinki""}"
nihon-chiri,todofuken-25,ここは近畿地方の内陸に位置し、日本最大の面積を持つ湖である琵琶湖がある。京都府・大阪府に隣接し、ベッドタウンとしても発展してきた。これはどこの都道府県か。,滋賀県,todofuken,,"{""region"":""kinki""}"
nihon-chiri,todofuken-26,ここは近畿地方に位置し、かつて都が置かれていた地域である。清水寺や金閣寺など、世界遺産に登録された多くの社寺が残り、西陣織や京友禅などの伝統産業でも知られる。これはどこの都道府県か。,京都府,todofuken,,"{""region"":""kinki""}"
nihon-chiri,todofuken-27,ここは近畿地方に位置し、西日本最大の商業都市を中心とする。都道府県の中で面積は香川県に次いで2番目に小さく、たこ焼きやお好み焼きなど「粉もん」文化で知られる。これはどこの都道府県か。,大阪府,todofuken,,"{""region"":""kinki""}"
nihon-chiri,todofuken-28,ここは近畿地方に位置し、瀬戸内海と日本海の両方に面する数少ない県の一つである。世界遺産・姫路城があり、淡路島は玉ねぎの産地として知られる。これはどこの都道府県か。,兵庫県,todofuken,,"{""region"":""kinki""}"
nihon-chiri,todofuken-29,ここは近畿地方の内陸県で、かつて平城京が置かれた。東大寺や法隆寺など世界遺産に登録された寺社が多く、鹿が生息する公園でも知られる。これはどこの都道府県か。,奈良県,todofuken,,"{""region"":""kinki""}"
nihon-chiri,todofuken-30,ここは近畿地方に位置し、紀伊半島の南西部を占める。梅の生産量は全国一位で、世界遺産・熊野古道の一部を含む。これはどこの都道府県か。,和歌山県,todofuken,,"{""region"":""kinki""}"
nihon-chiri,todofuken-31,ここは中国地方の日本海側に位置し、都道府県の中で人口が最も少ない。広大な砂丘が広がることで知られる。これはどこの都道府県か。,鳥取県,todofuken,,"{""region"":""chugoku""}"
nihon-chiri,todofuken-32,ここは中国地方の日本海側に位置し、縁結びの神社として知られる出雲大社がある。世界遺産・石見銀山もこの県にある。これはどこの都道府県か。,島根県,todofuken,,"{""region"":""chugoku""}"
nihon-chiri,todofuken-33,ここは中国地方に位置し、瀬戸内海に面する。桃やぶどう(マスカット)の産地として知られ、倉敷市児島地区は学生服やジーンズの生産地としても有名である。これはどこの都道府県か。,岡山県,todofuken,,"{""region"":""chugoku""}"
nihon-chiri,todofuken-34,ここは中国地方に位置し、瀬戸内海に面する。原爆ドームと厳島神社という2つの世界遺産があり、かきの養殖生産量は全国一位である。これはどこの都道府県か。,広島県,todofuken,,"{""region"":""chugoku""}"
nihon-chiri,todofuken-35,ここは本州最西端に位置し、瀬戸内海と日本海の両方に面する。関門海峡を挟んで九州と向かい合い、ふぐの水揚げで知られる。これはどこの都道府県か。,山口県,todofuken,,"{""region"":""chugoku""}"
nihon-chiri,todofuken-36,ここは四国地方の東部に位置し、鳴門海峡の渦潮で知られる。阿波おどりが有名で、すだちの生産量は全国一位である。これはどこの都道府県か。,徳島県,todofuken,,"{""region"":""shikoku""}"
nihon-chiri,todofuken-37,ここは四国地方に位置し、瀬戸内海に面する。対岸には本州がある。都道府県の中で面積が最も小さく、降水量が少ないためため池が数多くつくられてきた。うどんの生産・消費量で全国的に知られる。これはどこの都道府県か。,香川県,todofuken,,"{""region"":""shikoku""}"
nihon-chiri,todofuken-38,ここは四国地方の北西部に位置し、瀬戸内海に面する。みかんの生産量が全国有数で、今治市はタオルの生産地として知られる。これはどこの都道府県か。,愛媛県,todofuken,,"{""region"":""shikoku""}"
nihon-chiri,todofuken-39,ここは四国地方の太平洋側に位置する。なすやピーマンなどの促成栽培が盛んで、かつおの一本釣り漁でも知られる。これはどこの都道府県か。,高知県,todofuken,,"{""region"":""shikoku""}"
nihon-chiri,todofuken-40,ここは九州地方の北部に位置し、人口・経済規模ともに九州で最大である。博多ラーメンや明太子で知られ、世界遺産・宗像大社沖ノ島を含む。これはどこの都道府県か。,福岡県,todofuken,,"{""region"":""kyushu-okinawa""}"
nihon-chiri,todofuken-41,ここは九州地方北部に位置し、有明海に面してのりの養殖が盛んである。有田焼・伊万里焼などの陶磁器の産地としても知られる。これはどこの都道府県か。,佐賀県,todofuken,,"{""region"":""kyushu-okinawa""}"
nihon-chiri,todofuken-42,ここは九州地方西部に位置し、離島の数が全国で最も多い。出島やカステラ・ちゃんぽんなど独自の文化で知られ、明治日本の産業革命遺産(軍艦島)を含む世界遺産がある。これはどこの都道府県か。,長崎県,todofuken,,"{""region"":""kyushu-okinawa""}"
nihon-chiri,todofuken-43,ここは九州地方の中央部に位置し、世界最大級のカルデラを持つ阿蘇山がある。畳表に使われるい草の生産量は全国一位である。これはどこの都道府県か。,熊本県,todofuken,,"{""region"":""kyushu-okinawa""}"
nihon-chiri,todofuken-44,ここは九州地方の北東部に位置し、太平洋に面する。温泉の源泉数・湧出量が全国一位で、かぼすの生産量も全国一位である。これはどこの都道府県か。,大分県,todofuken,,"{""region"":""kyushu-okinawa""}"
nihon-chiri,todofuken-45,ここは九州地方の南東部に位置し、太平洋に面する。温暖な気候を活かしたきゅうりやピーマンの促成栽培が盛んである。マンゴーの産地としても知られる。これはどこの都道府県か。,宮崎県,todofuken,,"{""region"":""kyushu-okinawa""}"
nihon-chiri,todofuken-46,ここは九州地方の最南端に位置し、今も活動を続ける桜島がある。さつまいもの生産量は全国一位で、世界遺産・屋久島を含む。これはどこの都道府県か。,鹿児島県,todofuken,,"{""region"":""kyushu-okinawa""}"
nihon-chiri,todofuken-47,ここは日本最南端・最西端の島々からなり、亜熱帯の気候に属する。かつて琉球王国として独立した歴史を持ち、首里城跡などが世界遺産に登録されている。さとうきびの生産量は全国一位である。これはどこの都道府県か。,沖縄県,todofuken,,"{""region"":""kyushu-okinawa""}"
nihon-chiri,tokusanhin-1,「輪島塗」は、どこの都道府県の伝統的工芸品として知られているか。,石川県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-2,「九谷焼」は、どこの都道府県の伝統的工芸品として知られているか。,石川県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-3,「南部鉄器」は、どこの都道府県の伝統的工芸品として知られているか。,岩手県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-4,「会津塗」は、どこの都道府県の伝統的工芸品として知られているか。,福島県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-5,「有田焼」は、どこの都道府県の伝統的工芸品として知られているか。,佐賀県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-6,「信楽焼」は、どこの都道府県の伝統的工芸品として知られているか。,滋賀県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-7,「西陣織」は、どこの都道府県の伝統的工芸品として知られているか。,京都府,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-8,「博多人形」は、どこの都道府県の伝統的工芸品として知られているか。,福岡県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-9,「熊野筆」は、どこの都道府県の伝統的工芸品として知られているか。,広島県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-10,「小千谷ちぢみ」は、どこの都道府県の伝統的工芸品として知られているか。,新潟県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-11,「甲州印伝」は、どこの都道府県の伝統的工芸品として知られているか。,山梨県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-12,「天童の将棋駒」は、どこの都道府県の伝統的工芸品として知られているか。,山形県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-13,「越前和紙」は、どこの都道府県の伝統的工芸品として知られているか。,福井県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-14,「津軽塗」は、どこの都道府県の伝統的工芸品として知られているか。,青森県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-15,「江戸切子」は、どこの都道府県の伝統的工芸品として知られているか。,東京都,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-16,「高岡銅器」は、どこの都道府県の伝統的工芸品として知られているか。,富山県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-17,「別府竹細工」は、どこの都道府県の伝統的工芸品として知られているか。,大分県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-18,「桐生織」は、どこの都道府県の伝統的工芸品として知られているか。,群馬県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-19,「出雲そば」は、どこの都道府県の郷土料理として知られているか。,島根県,tokusanhin,,"{""type"":""特産品""}"
nihon-chiri,tokusanhin-20,「今治タオル」は、どこの都道府県の特産品として知られているか。,愛媛県,tokusanhin,,"{""type"":""特産品""}"
nihon-chiri,tokusanhin-21,「灘の酒」は、どこの都道府県の特産品として知られる日本酒か。,兵庫県,tokusanhin,,"{""type"":""特産品""}"
nihon-chiri,tokusanhin-22,「有松絞り」は、どこの都道府県の伝統的工芸品として知られているか。,愛知県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-23,「美濃和紙」は、どこの都道府県の伝統的工芸品として知られているか。,岐阜県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-24,「伊賀焼」は、どこの都道府県の伝統的工芸品として知られているか。,三重県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-25,「笠間焼」は、どこの都道府県の伝統的工芸品として知られているか。,茨城県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-26,「益子焼」は、どこの都道府県の伝統的工芸品として知られているか。,栃木県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-27,「岩槻の雛人形」は、どこの都道府県の伝統的工芸品として知られているか。,埼玉県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-28,「鎌倉彫」は、どこの都道府県の伝統的工芸品として知られているか。,神奈川県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-29,「焼津のかつお節」は、どこの都道府県の特産品として知られているか。,静岡県,tokusanhin,,"{""type"":""特産品""}"
nihon-chiri,tokusanhin-30,「萩焼」は、どこの都道府県の伝統的工芸品として知られているか。,山口県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-31,「堺打刃物」は、どこの都道府県の伝統的工芸品として知られているか。,大阪府,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-32,「奈良筆・奈良墨」は、どこの都道府県の伝統的工芸品として知られているか。,奈良県,tokusanhin,,"{""type"":""伝統工芸""}"
nihon-chiri,tokusanhin-33,「桜島大根」は、どこの都道府県の特産品として知られているか。,鹿児島県,tokusanhin,,"{""type"":""特産品""}"
nihon-chiri,tokusanhin-34,「黒糖」は、さとうきびを原料としてどこの都道府県で特に多くつくられているか。,沖縄県,tokusanhin,,"{""type"":""特産品""}"
nihon-chiri,tokusanhin-35,「小豆島のオリーブ」は、どこの都道府県の特産品として知られているか。,香川県,tokusanhin,,"{""type"":""特産品""}"
nihon-chiri,tokusanhin-36,「鳴門わかめ」は、どこの都道府県の特産品として知られているか。,徳島県,tokusanhin,,"{""type"":""特産品""}"
nihon-chiri,nousuisan-1,"次は、令和4年産のじゃがいも(ばれいしょ)収穫量、都道府県別ランキング(上位5位)である。
1位　？
2位　鹿児島県(97,600t)
3位　長崎県(83,900t)
4位　茨城県(48,500t)
5位　千葉県(28,100t)
1位に当てはまる都道府県はどこか。",北海道,nousuisan,,"{""crop"":""じゃがいも"",""year"":""令和4年産(2022年)"",""source"":""農林水産省 作物統計"",""blank_rank"":1}"
nihon-chiri,nousuisan-2,"次は、令和5年産のキャベツ収穫量、都道府県別ランキング(上位5位)である。
1位　群馬県(282,900t)
2位　？(272,700t)
3位　千葉県(116,000t)
4位　茨城県(101,600t)
5位　鹿児島県(72,900t)
2位に当てはまる都道府県はどこか。",愛知県,nousuisan,,"{""crop"":""キャベツ"",""year"":""令和5年産(2023年)"",""source"":""農林水産省 野菜生産出荷統計"",""blank_rank"":2}"
nihon-chiri,nousuisan-3,"次は、令和5年産の米の収穫量、都道府県別ランキング(上位5位)である。
1位　新潟県(591,700t)
2位　北海道(540,200t)
3位　？(458,200t)
4位　山形県(359,300t)
5位　宮城県(344,700t)
3位に当てはまる都道府県はどこか。",秋田県,nousuisan,,"{""crop"":""米"",""year"":""令和5年産(2023年)"",""source"":""農林水産省 水陸稲収穫量"",""blank_rank"":3}"
nihon-chiri,nousuisan-4,"次は、令和5年産のみかん収穫量、都道府県別ランキング(上位5位、全国シェア)である。
1位　？(約25%)
2位　静岡県(約16%)
3位　愛媛県(約14%)
4位　熊本県(約11%)
5位　佐賀県(約5%)
1位に当てはまる都道府県はどこか。",和歌山県,nousuisan,,"{""crop"":""みかん"",""year"":""令和5年産(2023年)"",""source"":""農林水産省 果樹生産出荷統計"",""blank_rank"":1}"
nihon-chiri,nousuisan-5,"次は、令和5年産のレタス収穫量、都道府県別ランキング(上位5位)である。
1位　長野県(181,500t)
2位　？(84,000t)
3位　群馬県(58,200t)
4位　長崎県(35,200t)
5位　静岡県(24,700t)
2位に当てはまる都道府県はどこか。",茨城県,nousuisan,,"{""crop"":""レタス"",""year"":""令和5年産(2023年)"",""source"":""農林水産省 野菜生産出荷統計"",""blank_rank"":2}"
nihon-chiri,nousuisan-6,"次は、令和5年の豚の飼育頭数、都道府県別ランキング(上位5位)である。
1位　鹿児島県(1,153,000頭)
2位　宮崎県(818,200頭)
3位　？(759,600頭)
4位　群馬県(593,700頭)
5位　千葉県(588,400頭)
3位に当てはまる都道府県はどこか。",北海道,nousuisan,,"{""crop"":""豚(飼育頭数)"",""year"":""令和5年(2023年)"",""source"":""農林水産省 畜産統計"",""blank_rank"":3}"
nihon-chiri,nousuisan-7,"次は、令和5年産のりんご収穫量、都道府県別ランキング(上位5位)である。
1位　？(374,400t)
2位　長野県(106,900t)
3位　岩手県(31,600t)
4位　山形県(30,300t)
5位　福島県(18,500t)
1位に当てはまる都道府県はどこか。",青森県,nousuisan,,"{""crop"":""りんご"",""year"":""令和5年産(2023年)"",""source"":""農林水産省 果樹生産出荷統計"",""blank_rank"":1}"
nihon-chiri,nousuisan-8,"次は、令和5年の肉用牛飼育頭数、都道府県別ランキング(上位5位)である。
1位　北海道(566,400頭)
2位　？(357,800頭)
3位　宮崎県(260,200頭)
4位　熊本県(139,100頭)
5位　長崎県(91,700頭)
2位に当てはまる都道府県はどこか。",鹿児島県,nousuisan,,"{""crop"":""肉用牛(飼育頭数)"",""year"":""令和5年(2023年)"",""source"":""農林水産省 畜産統計"",""blank_rank"":2}"
nihon-chiri,nousuisan-9,"次は、令和5年産のたまねぎ収穫量、都道府県別ランキング(上位5位)である。
1位　北海道(752,500t)
2位　兵庫県(97,800t)
3位　？(97,600t)
4位　長崎県(29,900t)
5位　愛知県(24,300t)
3位に当てはまる都道府県はどこか。",佐賀県,nousuisan,,"{""crop"":""たまねぎ"",""year"":""令和5年産(2023年)"",""source"":""農林水産省 野菜生産出荷統計"",""blank_rank"":3}"
