quiz_id,item_key,label,answer,category,accept,extra_json
"rekishi-bakumatsu-meiji","chohei","次の説明にあてはまる語句を答えなさい。
「満20歳以上の男子に兵役の義務を課した法令」","徴兵令","近代","",""
"rekishi-bakumatsu-meiji","chohei-year","「徴兵令」は西暦何年のことか。数字で答えなさい。","1873","近代","1873年",""
"rekishi-bakumatsu-meiji","fukoku","次の説明にあてはまる語句を答えなさい。
「欧米に追いつくため、経済を発展させ軍隊を強くしようとした明治政府の目標」","富国強兵","近代","",""
"rekishi-bakumatsu-meiji","shokusan","次の説明にあてはまる語句を答えなさい。
「官営工場をつくるなどして、近代的な産業を育てようとした明治政府の政策」","殖産興業","近代","",""
"rekishi-bakumatsu-meiji","tomioka","次の説明にあてはまる語句を答えなさい。
「殖産興業のため群馬県につくられた、フランスの技術を取り入れた官営の製糸工場」","富岡製糸場","近代","",""
"rekishi-bakumatsu-meiji","yahata","次の説明にあてはまる語句を答えなさい。
「日清戦争の賠償金をもとに福岡県につくられ、鉄鋼の国産化を進めた官営工場」","八幡製鉄所","近代","",""
"rekishi-bakumatsu-meiji","yahata-year","「八幡製鉄所」は西暦何年のことか。数字で答えなさい。","1901","近代","1901年",""
"rekishi-bakumatsu-meiji","bunmei","次の説明にあてはまる語句を答えなさい。
「明治初め、欧米の文化がさかんに取り入れられ、都市の生活が大きく変わったこと」","文明開化","近代","",""
"rekishi-bakumatsu-meiji","gakusei","次の説明にあてはまる語句を答えなさい。
「明治政府が公布した、6歳以上の男女すべてを小学校に通わせることを目指した制度」","学制","近代","",""
"rekishi-bakumatsu-meiji","gakusei-year","「学制」は西暦何年のことか。数字で答えなさい。","1872","近代","1872年",""
"rekishi-bakumatsu-meiji","gakumon","次の説明にあてはまる語句を答えなさい。
「「天は人の上に人を造らず」で始まる、人間の平等と学問の大切さを説いた書物」","学問のすゝめ","近代","",""
"rekishi-bakumatsu-meiji","gakumon-person","次の説明にあてはまる人物はだれか。
「『学問のすゝめ』を著し、欧米の思想を広めた」","福沢諭吉","近代","",""
"rekishi-bakumatsu-meiji","seinan","次の説明にあてはまる語句を答えなさい。
「政府に不満をもつ鹿児島の士族が起こした、最大で最後の士族の反乱」","西南戦争","近代","",""
"rekishi-bakumatsu-meiji","seinan-year","「西南戦争」は西暦何年のことか。数字で答えなさい。","1877","近代","1877年",""
"rekishi-bakumatsu-meiji","seinan-person","次の説明にあてはまる人物はだれか。
「明治維新に活躍したが、のちに西南戦争で士族に押し立てられて敗れた」","西郷隆盛","近代","",""
"rekishi-bakumatsu-meiji","jiyuminken","次の説明にあてはまる語句を答えなさい。
「国民が政治に参加する権利を求め、国会の開設を要求した運動」","自由民権運動","近代","",""
"rekishi-bakumatsu-meiji","kenpakusho","次の説明にあてはまる語句を答えなさい。
「政府に提出され、自由民権運動の出発点となった意見書」","民撰議院設立の建白書","近代","",""
"rekishi-bakumatsu-meiji","kenpakusho-year","「民撰議院設立の建白書」は西暦何年のことか。数字で答えなさい。","1874","近代","1874年",""
"rekishi-bakumatsu-meiji","kenpakusho-person","次の説明にあてはまる人物はだれか。
「民撰議院設立の建白書を提出し、のちに自由党をつくった」","板垣退助","近代","",""
"rekishi-bakumatsu-meiji","kaishinto","次の説明にあてはまる語句を答えなさい。
「イギリス流の議会政治を目指してつくられた政党」","立憲改進党","近代","",""
"rekishi-bakumatsu-meiji","kaishinto-year","「立憲改進党」は西暦何年のことか。数字で答えなさい。","1882","近代","1882年",""
"rekishi-bakumatsu-meiji","kaishinto-person","次の説明にあてはまる人物はだれか。
「立憲改進党をつくり、のちに早稲田大学のもととなる学校を開いた」","大隈重信","近代","",""
"rekishi-bakumatsu-meiji","teikokugikai","次の説明にあてはまる語句を答えなさい。
「衆議院と貴族院の二院制で開かれた、明治時代の議会」","帝国議会","近代","",""
"rekishi-bakumatsu-meiji","teikokugikai-year","「帝国議会」は西暦何年のことか。数字で答えなさい。","1890","近代","1890年",""
"rekishi-bakumatsu-meiji","kenpo","次の説明にあてはまる語句を答えなさい。
「天皇が国を治める仕組みを定めた憲法。ドイツの憲法を参考にした」","大日本帝国憲法","近代","",""
"rekishi-bakumatsu-meiji","kenpo-year","「大日本帝国憲法」は西暦何年のことか。数字で答えなさい。","1889","近代","1889年",""
"rekishi-bakumatsu-meiji","kenpo-person","次の説明にあてはまる人物はだれか。
「初代内閣総理大臣となり、大日本帝国憲法の作成を進めた」","伊藤博文","近代","",""
"rekishi-bakumatsu-meiji","nisshin","次の説明にあてはまる語句を答えなさい。
「朝鮮をめぐって起こった清との戦争。日本が勝ち、遼東半島や台湾を得た」","日清戦争","近代","",""
"rekishi-bakumatsu-meiji","nisshin-year","「日清戦争」は西暦何年のことか。数字で答えなさい。","1894","近代","1894年",""
"rekishi-bakumatsu-meiji","shimonoseki","次の説明にあてはまる語句を答えなさい。
「日清戦争の講和条約として結ばれ、遼東半島や台湾を得た条約」","下関条約","近代","",""
"rekishi-bakumatsu-meiji","shimonoseki-year","「下関条約」は西暦何年のことか。数字で答えなさい。","1895","近代","1895年",""
"rekishi-bakumatsu-meiji","sangoku","次の説明にあてはまる語句を答えなさい。
「ロシア・フランス・ドイツが遼東半島の返還を日本にせまった出来事」","三国干渉","近代","",""
"rekishi-bakumatsu-meiji","sangoku-year","「三国干渉」は西暦何年のことか。数字で答えなさい。","1895","近代","1895年",""
"rekishi-bakumatsu-meiji","nichiei","次の説明にあてはまる語句を答えなさい。
「ロシアの南下に対抗するためイギリスと結んだ同盟」","日英同盟","近代","",""
"rekishi-bakumatsu-meiji","nichiei-year","「日英同盟」は西暦何年のことか。数字で答えなさい。","1902","近代","1902年",""
"rekishi-bakumatsu-meiji","nichiro","次の説明にあてはまる語句を答えなさい。
「満州や韓国をめぐって起こったロシアとの戦争。講和したが賠償金は得られなかった」","日露戦争","近代","",""
"rekishi-bakumatsu-meiji","nichiro-year","「日露戦争」は西暦何年のことか。数字で答えなさい。","1904","近代","1904年",""
"rekishi-bakumatsu-meiji","portsmouth","次の説明にあてはまる語句を答えなさい。
「アメリカの仲立ちで結ばれた日露戦争の講和条約。賠償金が得られず国内で不満が高まった」","ポーツマス条約","近代","",""
"rekishi-bakumatsu-meiji","portsmouth-year","「ポーツマス条約」は西暦何年のことか。数字で答えなさい。","1905","近代","1905年",""
"rekishi-bakumatsu-meiji","kankoku","次の説明にあてはまる語句を答えなさい。
「日本が韓国を植民地とした出来事」","韓国併合","近代","",""
"rekishi-bakumatsu-meiji","kankoku-year","「韓国併合」は西暦何年のことか。数字で答えなさい。","1910","近代","1910年",""
"rekishi-bakumatsu-meiji","ryojisaibanken","次の説明にあてはまる語句を答えなさい。
「外務大臣がイギリスとの条約改正で実現した。不平等条約の改正が大きく前進した」","領事裁判権の撤廃","近代","治外法権の撤廃|治外法権撤廃|領事裁判権撤廃|領事裁判権の廃止|治外法権の廃止",""
"rekishi-bakumatsu-meiji","ryojisaibanken-year","「領事裁判権の撤廃」は西暦何年のことか。数字で答えなさい。","1894","近代","1894年",""
"rekishi-bakumatsu-meiji","ryojisaibanken-person","次の説明にあてはまる人物はだれか。
「1894年に領事裁判権の撤廃に成功した」","陸奥宗光","近代","",""
"rekishi-bakumatsu-meiji","kanzei","次の説明にあてはまる語句を答えなさい。
「外務大臣が実現し、条約改正が完全に達成された」","関税自主権の回復","近代","関税自主権回復|関税自主権の完全回復",""
"rekishi-bakumatsu-meiji","kanzei-year","「関税自主権の回復」は西暦何年のことか。数字で答えなさい。","1911","近代","1911年",""
"rekishi-bakumatsu-meiji","kanzei-person","次の説明にあてはまる人物はだれか。
「1911年に関税自主権の回復を実現し、条約改正を完成させた」","小村寿太郎","近代","",""
"rekishi-bakumatsu-meiji","nanboku","次の説明にあてはまる語句を答えなさい。
「奴隷制をめぐってアメリカ国内が二分された内戦」","南北戦争","近代","",""
"rekishi-bakumatsu-meiji","nanboku-year","「南北戦争」は西暦何年のことか。数字で答えなさい。","1861","近代","1861年",""
"rekishi-bakumatsu-meiji","nanboku-person","次の説明にあてはまる人物はだれか。
「南北戦争のさなかに奴隷解放宣言を出し、「人民の、人民による、人民のための政治」を説いた」","リンカン","近代","",""
"rekishi-bakumatsu-meiji","shingai","次の説明にあてはまる語句を答えなさい。
「清をたおして、翌年に中華民国が成立した革命」","辛亥革命","近代","",""
"rekishi-bakumatsu-meiji","shingai-year","「辛亥革命」は西暦何年のことか。数字で答えなさい。","1911","近代","1911年",""
"rekishi-bakumatsu-meiji","shingai-person","次の説明にあてはまる人物はだれか。
「三民主義を唱えて辛亥革命を指導し、中華民国の成立に力をつくした」","孫文","近代","",""
