quiz_id,item_key,label,answer,category,accept,extra_json,explanation
"nihon-chiri","q-15","北海道の根釧台地などで盛んな、乳牛などを飼育して生乳や乳製品を生産する農業を何といいますか？","酪農","basic","","",""
"nihon-chiri","q-16","ここは日本列島の最北に位置し、都道府県の中で面積が最も広い。冬の寒さが厳しく、流氷が接岸する海岸もある。じゃがいもや小麦などの畑作、酪農が盛んで、世界遺産・知床が含まれる。これはどこの都道府県か。","北海道","todofuken","","{""region"":""hokkaido""}",""
"nihon-chiri","q-17","ここは本州最北端に位置し、津軽海峡を挟んで北海道と向かい合う。日本海と太平洋の両方に面する数少ない県の一つである。りんごの生産量が全国一位で、世界遺産・白神山地のブナ原生林も広がる。これはどこの都道府県か。","青森県","todofuken","","{""region"":""tohoku""}",""
"nihon-chiri","q-18","ここは東北地方の太平洋側に位置し、面積は北海道に次いで全国2位の広さである。三陸海岸はリアス海岸が続き、漁業が盛んである。世界遺産「平泉」の中尊寺金色堂があることでも知られる。これはどこの都道府県か。","岩手県","todofuken","","{""region"":""tohoku""}",""
"nihon-chiri","q-19","ここは東北地方の太平洋側に位置し、東北地方の中心都市を県庁所在地とする。日本三景の一つに数えられる松島がある。牛タン料理でも知られる。これはどこの都道府県か。","宮城県","todofuken","","{""region"":""tohoku""}",""
"nihon-chiri","q-20","ここは東北地方の日本海側に位置する。あきたこまちなど米の産地として知られ、世界遺産・白神山地の一部もまたがる。なまはげと呼ばれる伝統行事が伝わる。これはどこの都道府県か。","秋田県","todofuken","","{""region"":""tohoku""}",""
"nihon-chiri","q-21","ここは東北地方の日本海側に位置する。さくらんぼの生産量が全国一位で、将棋の駒の生産地としても知られる。蔵王の樹氷でも有名である。これはどこの都道府県か。","山形県","todofuken","","{""region"":""tohoku""}",""
"nihon-chiri","q-22","ここは東北地方の最南端に位置し、東は太平洋に面する。東北地方の中で最も面積が広い。ももの産地としても知られる。これはどこの都道府県か。","福島県","todofuken","","{""region"":""tohoku""}",""
"nihon-chiri","q-23","ここは関東地方の北東部に位置し、太平洋に面する。日本で2番目に大きい湖である霞ヶ浦がある。納豆や、メロン・レンコンなどの農産物の生産量が高いことで知られる。これはどこの都道府県か。","茨城県","todofuken","","{""region"":""kanto""}",""
"nihon-chiri","q-24","ここは関東地方の内陸県で、海に面していない。世界遺産・日光の社寺があり、いちごの生産量は全国一位である。これはどこの都道府県か。","栃木県","todofuken","","{""region"":""kanto""}",""
"nihon-chiri","q-25","ここは関東地方北西部の内陸県である。世界遺産・富岡製糸場があり、こんにゃくいもの生産量は全国一位である。草津温泉など温泉地も多い。これはどこの都道府県か。","群馬県","todofuken","","{""region"":""kanto""}",""
"nihon-chiri","q-26","ここは関東地方の内陸県で、東京都の北に隣接する。海に面していない。小江戸と呼ばれる古い町並みが残る川越市や、草加せんべいで知られる。これはどこの都道府県か。","埼玉県","todofuken","","{""region"":""kanto""}",""
"nihon-chiri","q-27","ここは関東地方に位置し、房総半島の大部分を占め、三方を海に囲まれる。成田国際空港があり、落花生の生産量は全国一位である。これはどこの都道府県か。","千葉県","todofuken","","{""region"":""kanto""}",""
"nihon-chiri","q-28","ここは日本の首都であり、人口は全国で最も多い。かつて江戸と呼ばれ、伊豆諸島や小笠原諸島も含まれる。これはどこの都道府県か。","東京都","todofuken","","{""region"":""kanto""}",""
"nihon-chiri","q-29","ここは関東地方に位置し、東京都の南に隣接して太平洋に面する。横浜港などの港町が発展し、鎌倉の大仏でも知られる。これはどこの都道府県か。","神奈川県","todofuken","","{""region"":""kanto""}",""
"nihon-chiri","q-30","ここは日本海に面し、日本で最も長い信濃川の下流域が広がる。米どころとして知られ、コシヒカリの名産地である。世界遺産・佐渡島の金山がある。これはどこの都道府県か。","新潟県","todofuken","","{""region"":""chubu""}",""
"nihon-chiri","q-31","ここは日本海に面し、立山連峰と富山湾に挟まれる。ホタルイカ漁で知られ、チューリップの球根の生産も盛んである。これはどこの都道府県か。","富山県","todofuken","","{""region"":""chubu""}",""
"nihon-chiri","q-32","ここは日本海に突き出た能登半島を含む。かつて加賀百万石と呼ばれた城下町が発展し、金箔の生産量は全国一位である。これはどこの都道府県か。","石川県","todofuken","","{""region"":""chubu""}",""
"nihon-chiri","q-33","ここは日本海に面し、東尋坊と呼ばれる断崖で知られる。恐竜の化石の発掘地としても有名で、眼鏡フレームの生産量は全国一位である。これはどこの都道府県か。","福井県","todofuken","","{""region"":""chubu""}",""
"nihon-chiri","q-34","ここは内陸県で、富士山の北側に位置する。ぶどうとももの生産量がともに全国一位で、ワインの生産も盛んである。これはどこの都道府県か。","山梨県","todofuken","","{""region"":""chubu""}",""
"nihon-chiri","q-35","ここは内陸に位置し、海に面していない数少ない県の一つである。隣接する都道府県の数は全国で最も多い。中央部から南部にかけて日本アルプスと呼ばれる山脈が連なり、りんごやそばの産地としても知られる。これはどこの都道府県か。","長野県","todofuken","","{""region"":""chubu""}",""
"nihon-chiri","q-36","ここは内陸県で、北部の飛騨地方と南部の美濃地方に分かれる。世界遺産・白川郷の合掌造り集落があり、長良川の鵜飼でも知られる。これはどこの都道府県か。","岐阜県","todofuken","","{""region"":""chubu""}",""
"nihon-chiri","q-37","ここは太平洋に面し、富士山の南側に広がる。茶の生産量が全国有数で、うなぎの養殖地としても知られる。これはどこの都道府県か。","静岡県","todofuken","","{""region"":""chubu""}",""
"nihon-chiri","q-38","ここは濃尾平野の東部に位置し、太平洋に面する。自動車産業を中心とする日本最大級の工業地帯があり、製造品出荷額は全国トップクラスである。これはどこの都道府県か。","愛知県","todofuken","","{""region"":""chubu""}",""
"nihon-chiri","q-39","ここは近畿地方に位置し、紀伊半島の東側を占める。伊勢神宮があり、英虞湾では真珠の養殖が盛んである。これはどこの都道府県か。","三重県","todofuken","","{""region"":""kinki""}",""
"nihon-chiri","q-40","ここは近畿地方の内陸に位置し、日本最大の面積を持つ湖である琵琶湖がある。京都府・大阪府に隣接し、ベッドタウンとしても発展してきた。これはどこの都道府県か。","滋賀県","todofuken","","{""region"":""kinki""}",""
"nihon-chiri","q-41","ここは近畿地方に位置し、かつて都が置かれていた地域である。清水寺や金閣寺など、世界遺産に登録された多くの社寺が残り、西陣織や京友禅などの伝統産業でも知られる。これはどこの都道府県か。","京都府","todofuken","","{""region"":""kinki""}",""
"nihon-chiri","q-42","ここは近畿地方に位置し、西日本最大の商業都市を中心とする。都道府県の中で面積は香川県に次いで2番目に小さく、たこ焼きやお好み焼きなど「粉もん」文化で知られる。これはどこの都道府県か。","大阪府","todofuken","","{""region"":""kinki""}",""
"nihon-chiri","q-43","ここは近畿地方に位置し、瀬戸内海と日本海の両方に面する数少ない県の一つである。世界遺産・姫路城があり、淡路島は玉ねぎの産地として知られる。これはどこの都道府県か。","兵庫県","todofuken","","{""region"":""kinki""}",""
"nihon-chiri","q-44","ここは近畿地方の内陸県で、かつて平城京が置かれた。東大寺や法隆寺など世界遺産に登録された寺社が多く、鹿が生息する公園でも知られる。これはどこの都道府県か。","奈良県","todofuken","","{""region"":""kinki""}",""
"nihon-chiri","q-45","ここは近畿地方に位置し、紀伊半島の南西部を占める。梅の生産量は全国一位で、世界遺産・熊野古道の一部を含む。これはどこの都道府県か。","和歌山県","todofuken","","{""region"":""kinki""}",""
"nihon-chiri","q-46","ここは中国地方の日本海側に位置し、都道府県の中で人口が最も少ない。広大な砂丘が広がることで知られる。これはどこの都道府県か。","鳥取県","todofuken","","{""region"":""chugoku""}",""
"nihon-chiri","q-47","ここは中国地方の日本海側に位置し、縁結びの神社として知られる出雲大社がある。世界遺産・石見銀山もこの県にある。これはどこの都道府県か。","島根県","todofuken","","{""region"":""chugoku""}",""
"nihon-chiri","q-48","ここは中国地方に位置し、瀬戸内海に面する。桃やぶどう(マスカット)の産地として知られ、倉敷市児島地区は学生服やジーンズの生産地としても有名である。これはどこの都道府県か。","岡山県","todofuken","","{""region"":""chugoku""}",""
"nihon-chiri","q-49","ここは中国地方に位置し、瀬戸内海に面する。原爆ドームと厳島神社という2つの世界遺産があり、かきの養殖生産量は全国一位である。これはどこの都道府県か。","広島県","todofuken","","{""region"":""chugoku""}",""
"nihon-chiri","q-50","ここは本州最西端に位置し、瀬戸内海と日本海の両方に面する。関門海峡を挟んで九州と向かい合い、ふぐの水揚げで知られる。これはどこの都道府県か。","山口県","todofuken","","{""region"":""chugoku""}",""
"nihon-chiri","q-51","ここは四国地方の東部に位置し、鳴門海峡の渦潮で知られる。阿波おどりが有名で、すだちの生産量は全国一位である。これはどこの都道府県か。","徳島県","todofuken","","{""region"":""shikoku""}",""
"nihon-chiri","q-52","ここは四国地方に位置し、瀬戸内海に面する。対岸には本州がある。都道府県の中で面積が最も小さく、降水量が少ないためため池が数多くつくられてきた。うどんの生産・消費量で全国的に知られる。これはどこの都道府県か。","香川県","todofuken","","{""region"":""shikoku""}",""
"nihon-chiri","q-53","ここは四国地方の北西部に位置し、瀬戸内海に面する。みかんの生産量が全国有数で、今治市はタオルの生産地として知られる。これはどこの都道府県か。","愛媛県","todofuken","","{""region"":""shikoku""}",""
"nihon-chiri","q-54","ここは四国地方の太平洋側に位置する。なすやピーマンなどの促成栽培が盛んで、かつおの一本釣り漁でも知られる。これはどこの都道府県か。","高知県","todofuken","","{""region"":""shikoku""}",""
"nihon-chiri","q-55","ここは九州地方の北部に位置し、人口・経済規模ともに九州で最大である。博多ラーメンや明太子で知られ、世界遺産・宗像大社沖ノ島を含む。これはどこの都道府県か。","福岡県","todofuken","","{""region"":""kyushu-okinawa""}",""
"nihon-chiri","q-56","ここは九州地方北部に位置し、有明海に面してのりの養殖が盛んである。有田焼・伊万里焼などの陶磁器の産地としても知られる。これはどこの都道府県か。","佐賀県","todofuken","","{""region"":""kyushu-okinawa""}",""
"nihon-chiri","q-57","ここは九州地方西部に位置し、離島の数が全国で最も多い。出島やカステラ・ちゃんぽんなど独自の文化で知られ、明治日本の産業革命遺産(軍艦島)を含む世界遺産がある。これはどこの都道府県か。","長崎県","todofuken","","{""region"":""kyushu-okinawa""}",""
"nihon-chiri","q-58","ここは九州地方の中央部に位置し、世界最大級のカルデラを持つ阿蘇山がある。畳表に使われるい草の生産量は全国一位である。これはどこの都道府県か。","熊本県","todofuken","","{""region"":""kyushu-okinawa""}",""
"nihon-chiri","q-59","ここは九州地方の北東部に位置し、太平洋に面する。温泉の源泉数・湧出量が全国一位で、かぼすの生産量も全国一位である。これはどこの都道府県か。","大分県","todofuken","","{""region"":""kyushu-okinawa""}",""
"nihon-chiri","q-60","ここは九州地方の南東部に位置し、太平洋に面する。温暖な気候を活かしたきゅうりやピーマンの促成栽培が盛んである。マンゴーの産地としても知られる。これはどこの都道府県か。","宮崎県","todofuken","","{""region"":""kyushu-okinawa""}",""
"nihon-chiri","q-61","ここは九州地方の最南端に位置し、今も活動を続ける桜島がある。さつまいもの生産量は全国一位で、世界遺産・屋久島を含む。これはどこの都道府県か。","鹿児島県","todofuken","","{""region"":""kyushu-okinawa""}",""
"nihon-chiri","q-62","ここは日本最南端・最西端の島々からなり、亜熱帯の気候に属する。かつて琉球王国として独立した歴史を持ち、首里城跡などが世界遺産に登録されている。さとうきびの生産量は全国一位である。これはどこの都道府県か。","沖縄県","todofuken","","{""region"":""kyushu-okinawa""}",""
"nihon-chiri","q-63","「輪島塗」は、どこの都道府県の伝統的工芸品として知られているか。","石川県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-64","「九谷焼」は、どこの都道府県の伝統的工芸品として知られているか。","石川県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-65","「南部鉄器」は、どこの都道府県の伝統的工芸品として知られているか。","岩手県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-66","「会津塗」は、どこの都道府県の伝統的工芸品として知られているか。","福島県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-67","「有田焼」は、どこの都道府県の伝統的工芸品として知られているか。","佐賀県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-68","「信楽焼」は、どこの都道府県の伝統的工芸品として知られているか。","滋賀県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-69","「西陣織」は、どこの都道府県の伝統的工芸品として知られているか。","京都府","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-70","「博多人形」は、どこの都道府県の伝統的工芸品として知られているか。","福岡県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-71","「熊野筆」は、どこの都道府県の伝統的工芸品として知られているか。","広島県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-72","「小千谷ちぢみ」は、どこの都道府県の伝統的工芸品として知られているか。","新潟県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-73","「甲州印伝」は、どこの都道府県の伝統的工芸品として知られているか。","山梨県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-74","「天童の将棋駒」は、どこの都道府県の伝統的工芸品として知られているか。","山形県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-75","「越前和紙」は、どこの都道府県の伝統的工芸品として知られているか。","福井県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-76","「津軽塗」は、どこの都道府県の伝統的工芸品として知られているか。","青森県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-77","「江戸切子」は、どこの都道府県の伝統的工芸品として知られているか。","東京都","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-78","「高岡銅器」は、どこの都道府県の伝統的工芸品として知られているか。","富山県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-79","「別府竹細工」は、どこの都道府県の伝統的工芸品として知られているか。","大分県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-80","「桐生織」は、どこの都道府県の伝統的工芸品として知られているか。","群馬県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-81","「出雲そば」は、どこの都道府県の郷土料理として知られているか。","島根県","tokusanhin","","{""type"":""特産品""}",""
"nihon-chiri","q-82","「今治タオル」は、どこの都道府県の特産品として知られているか。","愛媛県","tokusanhin","","{""type"":""特産品""}",""
"nihon-chiri","q-83","「灘の酒」は、どこの都道府県の特産品として知られる日本酒か。","兵庫県","tokusanhin","","{""type"":""特産品""}",""
"nihon-chiri","q-84","「有松絞り」は、どこの都道府県の伝統的工芸品として知られているか。","愛知県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-85","「美濃和紙」は、どこの都道府県の伝統的工芸品として知られているか。","岐阜県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-86","「伊賀焼」は、どこの都道府県の伝統的工芸品として知られているか。","三重県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-87","「笠間焼」は、どこの都道府県の伝統的工芸品として知られているか。","茨城県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-88","「益子焼」は、どこの都道府県の伝統的工芸品として知られているか。","栃木県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-89","「岩槻の雛人形」は、どこの都道府県の伝統的工芸品として知られているか。","埼玉県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-90","「鎌倉彫」は、どこの都道府県の伝統的工芸品として知られているか。","神奈川県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-91","「焼津のかつお節」は、どこの都道府県の特産品として知られているか。","静岡県","tokusanhin","","{""type"":""特産品""}",""
"nihon-chiri","q-92","「萩焼」は、どこの都道府県の伝統的工芸品として知られているか。","山口県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-93","「堺打刃物」は、どこの都道府県の伝統的工芸品として知られているか。","大阪府","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-94","「奈良筆・奈良墨」は、どこの都道府県の伝統的工芸品として知られているか。","奈良県","tokusanhin","","{""type"":""伝統工芸""}",""
"nihon-chiri","q-95","「桜島大根」は、どこの都道府県の特産品として知られているか。","鹿児島県","tokusanhin","","{""type"":""特産品""}",""
"nihon-chiri","q-96","「黒糖」は、さとうきびを原料としてどこの都道府県で特に多くつくられているか。","沖縄県","tokusanhin","","{""type"":""特産品""}",""
"nihon-chiri","q-97","「小豆島のオリーブ」は、どこの都道府県の特産品として知られているか。","香川県","tokusanhin","","{""type"":""特産品""}",""
"nihon-chiri","q-98","「鳴門わかめ」は、どこの都道府県の特産品として知られているか。","徳島県","tokusanhin","","{""type"":""特産品""}",""
"nihon-chiri","q-99","次は、令和4年産のじゃがいも(ばれいしょ)収穫量、都道府県別ランキング(上位5位)である。
1位　？
2位　鹿児島県(97,600t)
3位　長崎県(83,900t)
4位　茨城県(48,500t)
5位　千葉県(28,100t)
1位に当てはまる都道府県はどこか。","北海道","nousuisan","","{""crop"":""じゃがいも"",""year"":""令和4年産(2022年)"",""source"":""農林水産省 作物統計"",""blank_rank"":1}",""
"nihon-chiri","q-100","次は、令和5年産のキャベツ収穫量、都道府県別ランキング(上位5位)である。
1位　群馬県(282,900t)
2位　？(272,700t)
3位　千葉県(116,000t)
4位　茨城県(101,600t)
5位　鹿児島県(72,900t)
2位に当てはまる都道府県はどこか。","愛知県","nousuisan","","{""crop"":""キャベツ"",""year"":""令和5年産(2023年)"",""source"":""農林水産省 野菜生産出荷統計"",""blank_rank"":2}",""
"nihon-chiri","q-101","次は、令和5年産の米の収穫量、都道府県別ランキング(上位5位)である。
1位　新潟県(591,700t)
2位　北海道(540,200t)
3位　？(458,200t)
4位　山形県(359,300t)
5位　宮城県(344,700t)
3位に当てはまる都道府県はどこか。","秋田県","nousuisan","","{""crop"":""米"",""year"":""令和5年産(2023年)"",""source"":""農林水産省 水陸稲収穫量"",""blank_rank"":3}",""
"nihon-chiri","q-102","次は、令和5年産のみかん収穫量、都道府県別ランキング(上位5位、全国シェア)である。
1位　？(約25%)
2位　静岡県(約16%)
3位　愛媛県(約14%)
4位　熊本県(約11%)
5位　佐賀県(約5%)
1位に当てはまる都道府県はどこか。","和歌山県","nousuisan","","{""crop"":""みかん"",""year"":""令和5年産(2023年)"",""source"":""農林水産省 果樹生産出荷統計"",""blank_rank"":1}",""
"nihon-chiri","q-103","次は、令和5年産のレタス収穫量、都道府県別ランキング(上位5位)である。
1位　長野県(181,500t)
2位　？(84,000t)
3位　群馬県(58,200t)
4位　長崎県(35,200t)
5位　静岡県(24,700t)
2位に当てはまる都道府県はどこか。","茨城県","nousuisan","","{""crop"":""レタス"",""year"":""令和5年産(2023年)"",""source"":""農林水産省 野菜生産出荷統計"",""blank_rank"":2}",""
"nihon-chiri","q-104","次は、令和5年の豚の飼育頭数、都道府県別ランキング(上位5位)である。
1位　鹿児島県(1,153,000頭)
2位　宮崎県(818,200頭)
3位　？(759,600頭)
4位　群馬県(593,700頭)
5位　千葉県(588,400頭)
3位に当てはまる都道府県はどこか。","北海道","nousuisan","","{""crop"":""豚(飼育頭数)"",""year"":""令和5年(2023年)"",""source"":""農林水産省 畜産統計"",""blank_rank"":3}",""
"nihon-chiri","q-105","次は、令和5年産のりんご収穫量、都道府県別ランキング(上位5位)である。
1位　？(374,400t)
2位　長野県(106,900t)
3位　岩手県(31,600t)
4位　山形県(30,300t)
5位　福島県(18,500t)
1位に当てはまる都道府県はどこか。","青森県","nousuisan","","{""crop"":""りんご"",""year"":""令和5年産(2023年)"",""source"":""農林水産省 果樹生産出荷統計"",""blank_rank"":1}",""
"nihon-chiri","q-106","次は、令和5年の肉用牛飼育頭数、都道府県別ランキング(上位5位)である。
1位　北海道(566,400頭)
2位　？(357,800頭)
3位　宮崎県(260,200頭)
4位　熊本県(139,100頭)
5位　長崎県(91,700頭)
2位に当てはまる都道府県はどこか。","鹿児島県","nousuisan","","{""crop"":""肉用牛(飼育頭数)"",""year"":""令和5年(2023年)"",""source"":""農林水産省 畜産統計"",""blank_rank"":2}",""
"nihon-chiri","q-107","次は、令和5年産のたまねぎ収穫量、都道府県別ランキング(上位5位)である。
1位　北海道(752,500t)
2位　兵庫県(97,800t)
3位　？(97,600t)
4位　長崎県(29,900t)
5位　愛知県(24,300t)
3位に当てはまる都道府県はどこか。","佐賀県","nousuisan","","{""crop"":""たまねぎ"",""year"":""令和5年産(2023年)"",""source"":""農林水産省 野菜生産出荷統計"",""blank_rank"":3}",""
"todofuken-chizu","q-01","次の地図で色がついている都道府県はどこか。","北海道","hokkaido","","",""
"todofuken-chizu","q-02","次の地図で色がついている都道府県はどこか。","青森県","tohoku","","",""
"todofuken-chizu","q-03","次の地図で色がついている都道府県はどこか。","岩手県","tohoku","","",""
"todofuken-chizu","q-04","次の地図で色がついている都道府県はどこか。","宮城県","tohoku","","",""
"todofuken-chizu","q-05","次の地図で色がついている都道府県はどこか。","秋田県","tohoku","","",""
"todofuken-chizu","q-06","次の地図で色がついている都道府県はどこか。","山形県","tohoku","","",""
"todofuken-chizu","q-07","次の地図で色がついている都道府県はどこか。","福島県","tohoku","","",""
"todofuken-chizu","q-08","次の地図で色がついている都道府県はどこか。","茨城県","kanto","","",""
"todofuken-chizu","q-09","次の地図で色がついている都道府県はどこか。","栃木県","kanto","","",""
"todofuken-chizu","q-10","次の地図で色がついている都道府県はどこか。","群馬県","kanto","","",""
"todofuken-chizu","q-11","次の地図で色がついている都道府県はどこか。","埼玉県","kanto","","",""
"todofuken-chizu","q-12","次の地図で色がついている都道府県はどこか。","千葉県","kanto","","",""
"todofuken-chizu","q-13","次の地図で色がついている都道府県はどこか。","東京都","kanto","","",""
"todofuken-chizu","q-14","次の地図で色がついている都道府県はどこか。","神奈川県","kanto","","",""
"todofuken-chizu","q-15","次の地図で色がついている都道府県はどこか。","新潟県","chubu","","",""
"todofuken-chizu","q-16","次の地図で色がついている都道府県はどこか。","富山県","chubu","","",""
"todofuken-chizu","q-17","次の地図で色がついている都道府県はどこか。","石川県","chubu","","",""
"todofuken-chizu","q-18","次の地図で色がついている都道府県はどこか。","福井県","chubu","","",""
"todofuken-chizu","q-19","次の地図で色がついている都道府県はどこか。","山梨県","chubu","","",""
"todofuken-chizu","q-20","次の地図で色がついている都道府県はどこか。","長野県","chubu","","",""
"todofuken-chizu","q-21","次の地図で色がついている都道府県はどこか。","岐阜県","chubu","","",""
"todofuken-chizu","q-22","次の地図で色がついている都道府県はどこか。","静岡県","chubu","","",""
"todofuken-chizu","q-23","次の地図で色がついている都道府県はどこか。","愛知県","chubu","","",""
"todofuken-chizu","q-24","次の地図で色がついている都道府県はどこか。","三重県","kinki","","",""
"todofuken-chizu","q-25","次の地図で色がついている都道府県はどこか。","滋賀県","kinki","","",""
"todofuken-chizu","q-26","次の地図で色がついている都道府県はどこか。","京都府","kinki","","",""
"todofuken-chizu","q-27","次の地図で色がついている都道府県はどこか。","大阪府","kinki","","",""
"todofuken-chizu","q-28","次の地図で色がついている都道府県はどこか。","兵庫県","kinki","","",""
"todofuken-chizu","q-29","次の地図で色がついている都道府県はどこか。","奈良県","kinki","","",""
"todofuken-chizu","q-30","次の地図で色がついている都道府県はどこか。","和歌山県","kinki","","",""
"todofuken-chizu","q-31","次の地図で色がついている都道府県はどこか。","鳥取県","chugoku","","",""
"todofuken-chizu","q-32","次の地図で色がついている都道府県はどこか。","島根県","chugoku","","",""
"todofuken-chizu","q-33","次の地図で色がついている都道府県はどこか。","岡山県","chugoku","","",""
"todofuken-chizu","q-34","次の地図で色がついている都道府県はどこか。","広島県","chugoku","","",""
"todofuken-chizu","q-35","次の地図で色がついている都道府県はどこか。","山口県","chugoku","","",""
"todofuken-chizu","q-36","次の地図で色がついている都道府県はどこか。","徳島県","shikoku","","",""
"todofuken-chizu","q-37","次の地図で色がついている都道府県はどこか。","香川県","shikoku","","",""
"todofuken-chizu","q-38","次の地図で色がついている都道府県はどこか。","愛媛県","shikoku","","",""
"todofuken-chizu","q-39","次の地図で色がついている都道府県はどこか。","高知県","shikoku","","",""
"todofuken-chizu","q-40","次の地図で色がついている都道府県はどこか。","福岡県","kyushu-okinawa","","",""
"todofuken-chizu","q-41","次の地図で色がついている都道府県はどこか。","佐賀県","kyushu-okinawa","","",""
"todofuken-chizu","q-42","次の地図で色がついている都道府県はどこか。","長崎県","kyushu-okinawa","","",""
"todofuken-chizu","q-43","次の地図で色がついている都道府県はどこか。","熊本県","kyushu-okinawa","","",""
"todofuken-chizu","q-44","次の地図で色がついている都道府県はどこか。","大分県","kyushu-okinawa","","",""
"todofuken-chizu","q-45","次の地図で色がついている都道府県はどこか。","宮崎県","kyushu-okinawa","","",""
"todofuken-chizu","q-46","次の地図で色がついている都道府県はどこか。","鹿児島県","kyushu-okinawa","","",""
"todofuken-chizu","q-47","次の地図で色がついている都道府県はどこか。","沖縄県","kyushu-okinawa","","",""
"chikei","q-01","次の説明にあてはまる地形は？
「東北地方を南北に走る、日本で最も長い山脈」","奥羽山脈","山地・山脈","","",""
"chikei","q-02","次の説明にあてはまる地形は？
「「日本の屋根」とも呼ばれる日本アルプスの一つ。富山県・長野県・岐阜県にまたがる」","飛騨山脈","山地・山脈","北アルプス","",""
"chikei","q-03","次の説明にあてはまる地形は？
「日本アルプスの一つで、長野県に位置する」","木曽山脈","山地・山脈","中央アルプス","",""
"chikei","q-04","次の説明にあてはまる地形は？
「日本アルプスの一つで、山梨県・長野県・静岡県にまたがる」","赤石山脈","山地・山脈","南アルプス","",""
"chikei","q-05","次の説明にあてはまる地形は？
「日本最高峰(標高3776m)。静岡県と山梨県にまたがる」","富士山","山地・山脈","","",""
"chikei","q-06","次の説明にあてはまる地形は？
「日本最大の平野」","関東平野","平野","","",""
"chikei","q-07","次の説明にあてはまる地形は？
「新潟県に広がる、日本有数の稲作地帯」","越後平野","平野","","",""
