quiz_id,item_key,label,answer,category,accept,extra_json,explanation
"chigaku-02","q-05","地震が起こったとき、最初に伝わる速い波を何というか。","P波","地震波","","",""
"chigaku-02","q-06","P波の後に伝わる遅い波を何というか。","S波","地震波","","",""
"chigaku-02","q-07","P波による小さなゆれを何というか。","初期微動","地震波","","",""
"chigaku-02","q-08","S波による大きなゆれを何というか。","主要動","地震波","","",""
"chigaku-02","q-09","初期微動が始まってから主要動が始まるまでの時間を何というか。","初期微動継続時間","地震波","","",""
"chigaku-02","q-10","地震そのものの規模を表す値を何というか。","マグニチュード","地震","M","",""
"chigaku-02","q-11","ある場所での地震のゆれの強さを表す値を何というか。","震度","地震","","",""
"chigaku-02","q-12","海底の地震などによって起こる大きな波を何というか。","津波","地震","","",""
"chigaku-02","q-13","マグマや火山ガスなどが地表へ噴き出す現象を何というか。","火山噴火","火山","噴火","",""
"chigaku-02","q-14","火山からマグマや火山ガスなどが噴き出す出口を何というか。","火口","火山","","",""
"chigaku-02","q-15","火山から噴き出される、固体・液体・気体の物質をまとめて何というか。","火山噴出物","火山","","",""
"chigaku-02","q-16","噴火の際に空中で冷え固まり、落下する大きな溶岩のかたまりを何というか。","火山弾","火山","","",""
"chigaku-02","q-17","火山から噴き出す粒状の物質のうち、直径が2 mm以上64 mm未満のものを何というか。","火山れき","火山","火山礫","",""
"chigaku-02","q-18","火山から噴き出す、細かい粒状の物質を何というか。","火山灰","火山","","",""
"chigaku-02","q-19","高温の火山灰や火山ガスなどが、斜面を高速で流れ下る現象を何というか。","火砕流","火山","かさい流","",""
"chigaku-03","q-01","地球を包む空気の層を何というか。","大気","大気","","",""
"chigaku-03","q-02","大気の重さによって生じる圧力を何というか。","気圧","気圧","","",""
"chigaku-03","q-03","気圧をはかる器具を何というか。","気圧計","気圧","","",""
"chigaku-03","q-04","天気図で、気圧が等しい地点を結んだ線を何というか。","等圧線","天気図","","",""
"chigaku-03","q-05","周囲より気圧が高いところを何というか。","高気圧","気圧","","",""
"chigaku-03","q-06","周囲より気圧が低いところを何というか。","低気圧","気圧","","",""
"chigaku-03","q-07","空気が水平方向に移動する現象を何というか。","風","風","","",""
"chigaku-03","q-08","風の速さをはかる器具を何というか。","風速計","気象観測","","",""
"chigaku-03","q-09","風が吹いてくる方位を何というか。","風向","風","","",""
"chigaku-03","q-10","空気中の水蒸気量を、その温度で含むことのできる最大量に対する百分率で表したものを何というか。","湿度","湿度","","",""
"chigaku-03","q-11","湿度をはかる器具を何というか。","湿度計","気象観測","","",""
"chigaku-03","q-12","空気を冷やしたとき、水蒸気が水滴になり始める温度を何というか。","露点","湿度","","",""
"chigaku-03","q-13","ある温度で、空気1 m³に含むことができる水蒸気の最大量を何というか。","飽和水蒸気量","湿度","","",""
"chigaku-03","q-14","水蒸気が冷えて水滴や氷の粒になる変化を何というか。","凝結","湿度","","",""
"chigaku-03","q-15","大気中に浮かぶ水滴や氷の粒の集まりを何というか。","雲","雲","","",""
"chigaku-03","q-16","雲から雨や雪などが降る現象を何というか。","降水","雲","","",""
"chigaku-03","q-17","性質の異なる気団が接する境目を何というか。","前線","前線","","",""
"chigaku-03","q-18","暖気が寒気の上にはい上がる前線を何というか。","温暖前線","前線","","",""
"chigaku-03","q-19","寒気が暖気の下にもぐり込む前線を何というか。","寒冷前線","前線","","",""
"chigaku-03","q-20","暖気と寒気の勢力がほぼ同じで、あまり動かない前線を何というか。","停滞前線","前線","","",""
"chigaku-04","q-01","季節によって風向が変わる風を何というか。","季節風","季節の天気","","",""
"chigaku-04","q-02","冬にユーラシア大陸上で発達する高気圧を何というか。","シベリア高気圧","冬の天気","","",""
"chigaku-04","q-03","夏に日本の南東の海上で発達する高気圧を何というか。","太平洋高気圧","夏の天気","小笠原高気圧","",""
"chigaku-04","q-04","春や秋に、日本付近を西から東へ移動する高気圧を何というか。","移動性高気圧","春・秋の天気","","",""
"chigaku-04","q-05","初夏に日本付近に停滞し、長雨の原因になる前線を何というか。","梅雨前線","梅雨","ばいう前線","",""
"chigaku-04","q-06","夏の初めに雨やくもりの日が続く時期を何というか。","梅雨","梅雨","つゆ","",""
"chigaku-04","q-07","秋に日本付近に現れ、長雨の原因になる前線を何というか。","秋雨前線","秋の天気","","",""
"chigaku-04","q-08","熱帯の海上で発生する、強い低気圧を何というか。","台風","台風","","",""
"chigaku-04","q-09","台風の中心付近で、風や雨が比較的弱い部分を何というか。","台風の目","台風","","",""
"chigaku-04","q-10","日本付近で冬に大陸から吹く、冷たく乾いた風を何というか。","北西季節風","冬の天気","北西の季節風","",""
"chigaku-04","q-11","冬の北西季節風が日本海で水蒸気を含み、雪や雨を降らせやすい地域は日本のどちら側か。","日本海側","冬の天気","","",""
"chigaku-04","q-12","昼間に海から陸へ吹く風を何というか。","海風","風","","",""
"chigaku-04","q-13","夜に陸から海へ吹く風を何というか。","陸風","風","","",""
"chigaku-04","q-14","低気圧付近で生じやすい、空気が上向きに動く流れを何というか。","上昇気流","気圧","","",""
"chigaku-04","q-15","高気圧付近で生じやすい、空気が下向きに動く流れを何というか。","下降気流","気圧","","",""
"chigaku-04","q-16","雨や雪が降る地域や強さを観測する装置を何というか。","気象レーダー","気象観測","","",""
"chigaku-04","q-17","宇宙から雲の広がりなどを観測する人工衛星を何というか。","気象衛星","気象観測","","",""
"chigaku-04","q-18","降った雨の量をはかる器具を何というか。","雨量計","気象観測","","",""
"chigaku-04","q-19","気温・降水量・風向風速などを自動的に観測する地域気象観測システムを何というか。","アメダス","気象観測","地域気象観測システム","",""
"chigaku-04","q-20","気温をはかる器具を何というか。","温度計","気象観測","","",""
"chigaku-05","q-01","太陽と、その周りを回る惑星や小天体などの集まりを何というか。","太陽系","太陽系","","",""
"chigaku-05","q-02","自ら光を出している天体を何というか。","恒星","天体","","",""
"chigaku-05","q-03","恒星の周りを回り、自らは光を出さない天体を何というか。","惑星","太陽系","","",""
"chigaku-05","q-04","惑星の周りを回る天体を何というか。","衛星","太陽系","","",""
"chigaku-05","q-05","地球が地軸を中心に回転することを何というか。","自転","地球の運動","","",""
"chigaku-05","q-06","地球が太陽の周りを回ることを何というか。","公転","地球の運動","","",""
"chigaku-05","q-07","地球の自転によって、天体が東から西へ動いて見える現象を何というか。","日周運動","星の動き","","",""
"chigaku-05","q-08","地球の公転によって、星座が少しずつ西へ動いて見える現象を何というか。","年周運動","星の動き","","",""
"chigaku-05","q-09","地球の自転軸を何というか。","地軸","地球の運動","","",""
"chigaku-05","q-10","地球の地軸が公転面に対して傾いていることを何というか。","地軸の傾き","季節","","",""
"chigaku-05","q-11","3月ごろ、太陽が真東から昇り真西に沈み、昼と夜の長さがほぼ等しくなるころを何というか。","春分","季節","","",""
"chigaku-05","q-12","北半球で昼の長さが最も長くなるころを何というか。","夏至","季節","","",""
"chigaku-05","q-13","9月ごろ、太陽が真東から昇り真西に沈み、昼と夜の長さがほぼ等しくなるころを何というか。","秋分","季節","","",""
"chigaku-05","q-14","北半球で昼の長さが最も短くなるころを何というか。","冬至","季節","","",""
"chigaku-05","q-15","月が太陽とほぼ同じ方向にあり、地球からほとんど見えない月の形を何というか。","新月","月","","",""
"chigaku-05","q-16","月が太陽と反対の方向にあり、丸く見える月の形を何というか。","満月","月","","",""
"chigaku-05","q-17","月が太陽と地球の間に入り、太陽の一部または全部が隠される現象を何というか。","日食","月","","",""
"chigaku-05","q-18","地球が太陽と月の間に入り、月が地球の影に入る現象を何というか。","月食","月","","",""
"chigaku-05","q-19","天球上で、星を結んで人や動物などの形に見立てたものを何というか。","星座","星の動き","","",""
"chigaku-05","q-20","北の空でほとんど動かないように見え、方位を知る手がかりになる星を何というか。","北極星","星の動き","","",""
"chigaku-06","q-01","太陽に最も近い惑星は何か。","水星","惑星","","",""
"chigaku-06","q-02","明け方や夕方に明るく見え、「明けの明星」「宵の明星」ともよばれる惑星は何か。","金星","惑星","","",""
"chigaku-06","q-03","赤っぽく見えることから「赤い惑星」とよばれる惑星は何か。","火星","惑星","","",""
"chigaku-06","q-04","太陽系で最も大きい惑星は何か。","木星","惑星","","",""
"chigaku-06","q-05","大きく目立つ環をもつ惑星は何か。","土星","惑星","","",""
"chigaku-06","q-06","太陽系の8惑星のうち、太陽から最も遠い惑星は何か。","海王星","惑星","","",""
"chigaku-06","q-07","火星と木星の間に多く見られる、小さな天体を何というか。","小惑星","小天体","","",""
"chigaku-06","q-08","太陽に近づくと、核のまわりに尾を伸ばして見える天体を何というか。","彗星","小天体","すい星","",""
"chigaku-06","q-09","宇宙空間の小さな物体が地球の大気に入り、光って見える現象を何というか。","流星","小天体","","",""
"chigaku-06","q-10","地上まで落下した隕石などを何というか。","隕石","小天体","","",""
"chigaku-06","q-11","太陽の表面に見られる、周囲より温度が低く暗く見える部分を何というか。","黒点","太陽","","",""
"chigaku-06","q-12","太陽の表面のうち、普段私たちが見ている層を何というか。","光球","太陽","","",""
"chigaku-06","q-13","地球のまわりを回る、地球の唯一の自然衛星は何か。","月","月","","",""
"chigaku-06","q-14","月の表面に見られる、天体の衝突などでできた円形のくぼみを何というか。","クレーター","月","","",""
"chigaku-06","q-15","日本で、月の右半分が明るく見える半月を何というか。","上弦の月","月","","",""
"chigaku-06","q-16","日本で、月の左半分が明るく見える半月を何というか。","下弦の月","月","","",""
"chigaku-06","q-17","月が明るく見えるのは、何の光を反射しているためか。","太陽光","月","太陽の光","",""
"chigaku-07","q-01","地球の最も外側にある、厚さの薄い層を何というか。","地殻","地球の内部","","",""
"chigaku-07","q-02","地殻の下にあり、地球の大部分を占める層を何というか。","マントル","地球の内部","","",""
"chigaku-07","q-03","地球の中心部にある層を何というか。","核","地球の内部","","",""
"chigaku-07","q-04","地球の表面を覆う、硬い岩石の板状の部分を何というか。","プレート","プレート","","",""
"chigaku-07","q-05","マントル内で、物質がゆっくり循環するように動くことを何というか。","対流","プレート","","",""
"chigaku-07","q-06","プレートが別のプレートの下へ沈み込むことを何というか。","沈み込み","プレート","","",""
"chigaku-07","q-07","海洋プレートが沈み込む場所にできる、細長く深い海底の地形を何というか。","海溝","プレート","","",""
"chigaku-07","q-08","海底でプレートが広がる場所にできる、細長い海底の山脈を何というか。","海嶺","プレート","海底山脈","",""
"chigaku-07","q-09","地震や火山活動が多く見られる、プレートとプレートの境目を何というか。","プレート境界","プレート","","",""
"chigaku-07","q-10","太平洋の周りで地震や火山が多く、山脈が連なる地帯を何というか。","環太平洋造山帯","プレート","","",""
"chigaku-07","q-11","大規模な噴火の後、火山の中心部が陥没してできる大きなくぼ地を何というか。","カルデラ","火山","","",""
"chigaku-08","q-01","地球を中心として、星がはり付いているように見える仮想の球面を何というか。","天球","天球","","",""
"chigaku-08","q-02","観測者を通り、南北を結ぶ天球上の大円を何というか。","子午線","天球","","",""
"chigaku-08","q-03","天体が子午線を通過するとき、その天体が最も高く見えることを何というか。","南中","天球","","",""
"chigaku-08","q-04","天体の地平線からの角度を何というか。","高度","天球","","",""
"chigaku-08","q-05","天体の方位を、北から時計回りに測った角度を何というか。","方位角","天球","","",""
"chigaku-08","q-06","北極星の近くにあり、天体の日周運動の中心に見える点を何というか。","天の北極","天球","","",""
"chigaku-08","q-07","光が1年間に進む距離を何というか。","光年","宇宙","","",""
"chigaku-08","q-08","多数の恒星や星間物質が集まった大きな集団を何というか。","銀河","宇宙","","",""
"chigaku-08","q-09","地球が属する銀河を何というか。","天の川銀河","宇宙","銀河系","",""
"chigaku-08","q-10","地球から見た星の明るさを表す尺度を何というか。","等級","星の明るさ","","",""
"chigaku-08","q-11","冬の夜空で、ベテルギウスとリゲルを含む代表的な星座は何か。","オリオン座","星座","おりおん座","",""
"chigaku-08","q-12","夏の南の空で、S字形に並ぶ星が目立つ代表的な星座は何か。","さそり座","星座","蠍座","",""
"chigaku-08","q-13","春の夜空で、疑問符を裏返したような星の並びが目立つ星座は何か。","しし座","星座","獅子座","",""
"chigaku-08","q-14","北の空で、ひしゃくのような形に見える七つの星の並びを何というか。","北斗七星","星座","","",""
"chigaku-08","q-15","織姫星・彦星・デネブを結んでできる夏の星の並びを何というか。","夏の大三角","星座","夏の大三角形","",""
"chigaku-09","q-01","広い範囲で温度や湿度がほぼ一様な空気のかたまりを何というか。","気団","気団","","",""
"chigaku-09","q-02","大陸上でできる、乾燥した気団を何というか。","大陸性気団","気団","","",""
"chigaku-09","q-03","海洋上でできる、湿った気団を何というか。","海洋性気団","気団","","",""
"chigaku-09","q-04","温度が低い気団を何というか。","寒気団","気団","","",""
"chigaku-09","q-05","温度が高い気団を何というか。","暖気団","気団","","",""
"chigaku-09","q-06","日本付近の上空で、西から東へ吹く風を何というか。","偏西風","大気の動き","","",""
"chigaku-09","q-07","北半球で、高気圧のまわりの風は時計回り・反時計回りのどちらに吹くか。","時計回り","天気図","","",""
"chigaku-09","q-08","北半球で、高気圧のまわりの風は中心から外側・中心へ向かうのどちらに吹くか。","外側","天気図","外向き","",""
"chigaku-09","q-09","北半球で、低気圧のまわりの風は時計回り・反時計回りのどちらに吹くか。","反時計回り","天気図","","",""
"chigaku-09","q-10","北半球で、低気圧のまわりの風は中心から外側・中心へ向かうのどちらに吹くか。","中心へ向かう","天気図","内向き","",""
"chigaku-09","q-11","温暖前線と寒冷前線が重なってできる前線を何というか。","閉塞前線","前線","","",""
"chigaku-09","q-12","温暖前線付近で広い範囲にでき、長く弱い雨を降らせやすい雲を何というか。","乱層雲","前線","","",""
"chigaku-09","q-13","寒冷前線付近ででき、短時間に強い雨を降らせやすい雲を何というか。","積乱雲","前線","","",""
"chigaku-10","q-01","岩石が温度変化や水の作用などによって、もろく崩れやすくなることを何というか。","風化","地表の変化","","",""
"chigaku-10","q-02","流水や風などが地表をけずるはたらきを何というか。","侵食","地表の変化","","",""
"chigaku-10","q-03","流水や風などが、けずった土砂を運ぶはたらきを何というか。","運搬","地表の変化","","",""
"chigaku-10","q-04","運ばれた土砂が積もることを何というか。","堆積","地表の変化","","",""
"chigaku-10","q-05","地層が地表に現れ、観察できる場所を何というか。","露頭","地層の観察","ろ頭","",""
"chigaku-10","q-06","地層や岩石の分布を表した地図を何というか。","地質図","地層の観察","","",""
"chigaku-10","q-07","地層の重なりや岩石の種類を、縦の図で表したものを何というか。","柱状図","地層の観察","","",""
"chigaku-10","q-08","地下の地層を調べるため、地面に穴を掘る調査を何というか。","ボーリング","地層の観察","","",""
"chigaku-10","q-09","山地から平地に出た川が運んだ土砂が、扇形に広がってできる地形を何というか。","扇状地","流水の地形","","",""
"chigaku-10","q-10","川の河口付近に土砂が積もり、三角形のように広がってできる地形を何というか。","三角州","流水の地形","","",""
"chigaku-10","q-11","川があふれて土砂が積もることでできる、川沿いの低く平らな地形を何というか。","氾濫原","流水の地形","はん濫原","",""
"chigaku-11","q-01","古生代・中生代・新生代のように、地球の歴史を大きく分けた時代を何というか。","地質時代","地質時代","","",""
"chigaku-11","q-02","古生代の次にあたる地質時代を何というか。","中生代","地質時代","","",""
"chigaku-11","q-03","中生代の次にあたる地質時代を何というか。","新生代","地質時代","","",""
"chigaku-11","q-04","体が三つの部分に分かれて見える、古生代の代表的な示準化石は何か。","三葉虫","化石","さんよう虫","",""
"chigaku-11","q-05","両端が細い紡錘形をした、古生代の代表的な示準化石は何か。","フズリナ","化石","","",""
"chigaku-11","q-06","うず巻き状の殻をもつ、中生代の代表的な示準化石は何か。","アンモナイト","化石","","",""
"chigaku-11","q-07","大きな硬貨のような形をした、新生代の代表的な示準化石は何か。","ヌンムリテス","化石","","",""
"chigaku-11","q-08","日本で発見される、長く曲がった牙をもつ新生代のゾウの化石は何か。","ナウマンゾウ","化石","ナウマン象","",""
"chigaku-12","q-01","地表付近の空気中に、小さな水滴が浮かんで見通しが悪くなる現象を何というか。","霧","気象現象","きり","",""
"chigaku-12","q-02","夜間などに地面や物体の表面が冷え、水蒸気が水滴になって付着する現象を何というか。","露","気象現象","つゆ","",""
"chigaku-12","q-03","水蒸気が冷えて、地面や物体の表面に氷の結晶として付着する現象を何というか。","霜","気象現象","しも","",""
"chigaku-12","q-04","積乱雲から降る、氷の粒やかたまりを何というか。","雹","気象現象","ひょう","",""
"chigaku-12","q-05","雲の中や雲と地面の間で起こる大きな放電現象を何というか。","雷","気象現象","かみなり","",""
"chigaku-12","q-06","発達した積乱雲の下で起こる、激しくうずを巻く空気の柱を何というか。","竜巻","気象現象","たつまき","",""
"chigaku-12","q-07","山を越えて吹き下りる空気が、乾燥して高温になる現象を何というか。","フェーン現象","風","","",""
"chigaku-12","q-08","晴れて風の弱い夜に、地表から熱が失われて気温が下がる現象を何というか。","放射冷却","気象現象","","",""
"chigaku-12","q-09","都市部の気温が周辺の郊外より高くなる現象を何というか。","ヒートアイランド現象","環境","","",""
"chigaku-12","q-10","硫黄酸化物や窒素酸化物などが原因で、強い酸性を示す雨を何というか。","酸性雨","環境","","",""
"chigaku-12","q-11","大気中の二酸化炭素などが地表から出る熱を吸収し、地表付近を暖めるはたらきを何というか。","温室効果","環境","","",""
"chigaku-12","q-12","温室効果が強まるなどして、地球全体の平均気温が長期的に上がる現象を何というか。","地球温暖化","環境","","",""
"chigaku-13","q-01","岩石をつくっている、決まった成分と性質をもつ物質を何というか。","鉱物","鉱物","","",""
"chigaku-13","q-02","無色または白色で、六角柱状に見られ、ガラスのような光沢をもつ代表的な鉱物は何か。","石英","鉱物","せきえい","",""
"chigaku-13","q-03","白色・淡い赤色などで、岩石中に多く含まれる代表的な鉱物は何か。","長石","鉱物","ちょうせき","",""
"chigaku-13","q-04","薄くはがれやすい性質をもつ代表的な鉱物は何か。","雲母","鉱物","うんも","",""
"chigaku-13","q-05","黒色または暗緑色で、細長い柱状に見られることが多い鉱物は何か。","角閃石","鉱物","かくせんせき","",""
"chigaku-13","q-06","黒色または暗緑色で、短い柱状に見られることが多い鉱物は何か。","輝石","鉱物","きせき","",""
"chigaku-13","q-07","黄緑色で、ガラスのような光沢をもつ鉱物は何か。","かんらん石","鉱物","橄欖石","",""
"chigaku-13","q-08","石英・長石・雲母を多く含む、白っぽい代表的な深成岩は何か。","花こう岩","火成岩","花崗岩|かこう岩","",""
"chigaku-13","q-09","花こう岩とほぼ同じ成分で、地表付近で急に冷えてできた火山岩は何か。","流紋岩","火成岩","りゅうもんがん","",""
"chigaku-13","q-10","長石・輝石・かんらん石を多く含む、黒っぽい代表的な深成岩は何か。","はんれい岩","火成岩","斑れい岩|はんれい岩","",""
"chigaku-13","q-11","はんれい岩とほぼ同じ成分で、地表付近で急に冷えてできた火山岩は何か。","玄武岩","火成岩","げんぶがん","",""
"chigaku-13","q-12","日本の火山に多く見られる、灰色の代表的な火山岩は何か。","安山岩","火成岩","あんざんがん","",""
"chigaku-13","q-13","大きな結晶の間を細かい結晶やガラス質の部分が埋める、火山岩に見られる組織を何というか。","斑状組織","火成岩","はんじょうそしき","",""
"chigaku-13","q-14","結晶の粒がほぼ同じ大きさで組み合わさった、深成岩に見られる組織を何というか。","等粒状組織","火成岩","とうりゅうじょうそしき","",""
"chigaku-14","q-01","ある地点で、P波が10時0分0秒、S波が10時0分12秒に到着した。初期微動継続時間は何秒か。","12","地震波","12秒","",""
"chigaku-14","q-02","同じ地震では、初期微動継続時間が長いほど、その地点は震源から近いか遠いか。","遠い","地震波","","",""
"chigaku-14","q-03","地面のゆれを記録する器具を何というか。","地震計","地震波","","",""
"chigaku-14","q-04","大きなゆれが来る前に、強いゆれが予想される地域へ知らせる情報を何というか。","緊急地震速報","防災","","",""
"chigaku-14","q-05","建物を丈夫につくり、地震で倒れにくくすることを何というか。","耐震","防災","","",""
"chigaku-14","q-06","建物と地面の間に装置を入れ、地面のゆれを建物へ伝わりにくくすることを何というか。","免震","防災","","",""
"chigaku-14","q-07","建物に取り付けた装置で、地震のゆれを吸収して小さくすることを何というか。","制震","防災","","",""
"chigaku-14","q-08","地震の際、水を含んだ砂地などが泥のようになり、建物が傾くことがある現象を何というか。","液状化現象","防災","液状化","",""
"chigaku-14","q-09","災害が起こるおそれのある場所や避難場所などを示した地図を何というか。","ハザードマップ","防災","","",""
"chigaku-14","q-10","大雨などで、土砂や石、水が混ざって谷筋を一気に流れ下る現象を何というか。","土石流","土砂災害","","",""
"chigaku-14","q-11","斜面の土のかたまりが、ゆっくり滑り落ちる現象を何というか。","地すべり","土砂災害","地滑り","",""
"chigaku-14","q-12","急な斜面の土砂や岩石が、突然崩れ落ちる現象を何というか。","がけ崩れ","土砂災害","崖崩れ","",""
"chigaku-14","q-13","火山の噴火で大きな被害が予想される範囲や、避難場所などを示した地図を何というか。","火山ハザードマップ","防災","火山防災マップ","",""
"chigaku-15","q-01","日本で太陽が南中するとき、太陽は空のどの方角に見えるか。","南","太陽の観察","南方","",""
"chigaku-15","q-02","日本で太陽が南中するとき、地面に立てた棒の影はどの方角にのびるか。","北","太陽の観察","北方","",""
"chigaku-15","q-03","太陽が南中したときの、地平線から測った太陽の高さを何というか。","南中高度","太陽の観察","","",""
"chigaku-15","q-04","同じ長さの棒を立てたとき、正午ごろの影が最も短くなるのはどの季節か。","夏","季節","夏季","",""
"chigaku-15","q-05","同じ長さの棒を立てたとき、正午ごろの影が最も長くなるのはどの季節か。","冬","季節","冬季","",""
"chigaku-16","q-01","気圧を表すのに用いる単位は何か。","hPa","気圧","ヘクトパスカル","",""
"chigaku-16","q-02","風が吹いてくる方角を調べる器具を何というか。","風向計","気象観測","","",""
"chigaku-16","q-03","湿球温度計と乾球温度計を用いて湿度を求める器具を何というか。","乾湿計","気象観測","","",""
"chigaku-16","q-04","気温計などを直射日光や雨から守り、風通しを保って設置する箱を何というか。","百葉箱","気象観測","","",""
"chigaku-16","q-05","空全体に対して雲が占める割合を、0から10で表したものを何というか。","雲量","気象観測","","",""
"chigaku-16","q-06","雲量が0または1である天気を何というか。","快晴","天気","","",""
"chigaku-16","q-07","雲量が9または10である天気を何というか。","くもり","天気","曇り","",""
"chigaku-16","q-08","1 m³の空気に9 gの水蒸気が含まれ、その温度での飽和水蒸気量が18 gである。湿度は何％か。","50","湿度の計算","50%|50％","",""
"chigaku-16","q-09","1 m³の空気に12 gの水蒸気が含まれ、その温度での飽和水蒸気量が16 gである。湿度は何％か。","75","湿度の計算","75%|75％","",""
"chigaku-16","q-10","1 m³の空気に4 gの水蒸気が含まれ、その温度での飽和水蒸気量が20 gである。湿度は何％か。","20","湿度の計算","20%|20％","",""
"chigaku-16","q-11","雨量が1 mmとは、水平な面積1 m²に何 Lの雨がたまった量に等しいか。","1","雨量","1L|1リットル","",""
"chigaku-16","q-12","雨量が6 mmだったとき、水平な面積1 m²にたまった雨の量は何 Lか。","6","雨量の計算","6L|6リットル","",""
"chigaku-16","q-13","気温・湿度・気圧・風向・風速・降水量などを一定時刻に測って記録することを何というか。","気象観測","気象観測","","",""
"chigaku-17","q-01","サンゴや貝などの死がいが積もってできた、主に炭酸カルシウムからなる堆積岩を何というか。","石灰岩","堆積岩","","",""
"chigaku-17","q-02","放散虫などの小さな生物の殻が積もってできた、硬くて緻密な堆積岩を何というか。","チャート","堆積岩","","",""
"chigaku-17","q-03","植物の遺骸が長い時間をかけて変化してできた、黒色の可燃性の物質を何というか。","石炭","堆積物","","",""
"chigaku-17","q-04","石灰岩の主な成分は何か。","炭酸カルシウム","堆積岩","","",""
"chigaku-17","q-05","石灰岩にうすい塩酸を加えたときに発生する気体は何か。","二酸化炭素","堆積岩","","",""
"chigaku-17","q-06","生物の足跡・はい跡・巣穴など、からだそのものではない生活のあとが残った化石を何というか。","生痕化石","化石","","",""
"chigaku-17","q-07","暖かく浅い海にすんだことを示す代表的な示相化石は何か。","サンゴ","示相化石","珊瑚","",""
"chigaku-17","q-08","淡水や河口付近の環境を示す代表的な示相化石は何か。","シジミ","示相化石","蜆","",""
"chigaku-17","q-09","寒冷な気候の陸上環境を示す代表的な示相化石は何か。","ブナ","示相化石","","",""
"chigaku-17","q-10","地層の中から見つかる、当時の生物のからだの一部が残った化石を何というか。","体化石","化石","","",""
